"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.028116,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.090532,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.192319,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.906054,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,5.354385,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,9.881003,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.029418,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.524948,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.505333,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-7.800646,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,9.46567,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,12.71838,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,9.591326,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.6623322,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-1.381984,,
"CPGREN","Consumer prices - energy ","PRT","Portugal","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-3.610388,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,41.78584,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,12.74584,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.8424559,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,19.8459,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,14.30622,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,10.41337,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,13.79327,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.8779173,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.575417,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.418325,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-2.775543,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,9.486967,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.964441,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.5617183,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-1.794152,,
"CPGREN","Consumer prices - energy ","SVK","Slovak Republic","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-3.70089,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,13.34139,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,-0.9742777,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,-0.7991391,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.358536,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.823648,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,9.616632,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.98362,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.684948,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,11.95,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-9.036338,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,12.54065,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,15.73798,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,8.855798,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.03671198,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.8047557,,
"CPGREN","Consumer prices - energy ","ESP","Spain","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-9.014403,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,7.246526,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,7.056449,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.775849,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,13.35874,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.984465,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.134431,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.810964,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,-1.486852,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,11.81336,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.734248,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.795315,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.113617,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.0665516,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-1.894096,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-2.646824,,
"CPGREN","Consumer prices - energy ","SWE","Sweden","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-4.082893,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,18.26348,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,-1.476893,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,-4.491377,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.325675,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.716664,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,10.37199,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.055885,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.008153,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,11.86287,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-15.47187,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,9.372499,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.61476,,
"CPGREN","Consumer prices - energy ","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.494938,,
