"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2010","Denmark","Population on 1 January - males","2,743,286",""
"2010","Denmark","Population on 1 January - females","2,791,452",""
"2010","Denmark","Average population - total","5,547,683",""
"2010","Denmark","Average population - males","2,749,934",""
"2010","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","81,802,257",""
"2010","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","40,103,606",""
"2010","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","41,698,651",""
"2010","Germany (until 1990 former territory of the FRG)","Average population - total","81,776,930",""
"2010","Germany (until 1990 former territory of the FRG)","Average population - males","40,108,016",""
"2010","Estonia","Population on 1 January - total ","1,333,290",""
"2010","Estonia","Population on 1 January - males","620,800",""
"2010","Estonia","Population on 1 January - females","712,490",""
"2010","Estonia","Average population - total","1,331,475",""
"2010","Estonia","Average population - males","620,250",""
"2010","Ireland","Population on 1 January - total ","4,549,428",""
"2010","Ireland","Population on 1 January - males","2,260,974",""
"2010","Ireland","Population on 1 January - females","2,288,454",""
"2010","Ireland","Average population - total","4,560,155",""
"2010","Ireland","Average population - males","2,265,200",""
"2010","Greece","Population on 1 January - total ","11,119,289",""
"2010","Greece","Population on 1 January - males","5,460,865",""
"2010","Greece","Population on 1 January - females","5,658,424",""
"2010","Greece","Average population - total","11,121,341",""
"2010","Greece","Average population - males","5,457,155",""
"2010","Spain","Population on 1 January - total ","46,486,619",""
"2010","Spain","Population on 1 January - males","22,982,272",""
"2010","Spain","Population on 1 January - females","23,504,347",""
"2010","Spain","Average population - total","46,576,897",""
"2010","Spain","Average population - males","23,015,876",""
"2010","France","Population on 1 January - total ","64,658,856",""
"2010","France","Population on 1 January - males","31,301,764",""
"2010","France","Population on 1 January - females","33,357,092",""
"2010","France","Average population - total","64,818,789",""
"2010","France","Average population - males","31,382,333",""
"2010","Croatia","Population on 1 January - total ","4,302,847",""
"2010","Croatia","Population on 1 January - males","2,074,651",""
"2010","Croatia","Population on 1 January - females","2,228,196",""
"2010","Croatia","Average population - total","4,296,352",""
"2010","Croatia","Average population - males","2,071,702",""
"2010","Italy","Population on 1 January - total ","59,190,143",""
"2010","Italy","Population on 1 January - males","28,649,385",""
"2010","Italy","Population on 1 January - females","30,540,758",""
"2010","Italy","Average population - total","59,277,417",""
"2010","Italy","Average population - males","28,682,321",""
"2010","Cyprus","Population on 1 January - total ","819,140",""
"2010","Cyprus","Population on 1 January - males","399,605",""
"2010","Cyprus","Population on 1 January - females","419,535",""
"2010","Cyprus","Average population - total","829,446",""
"2010","Cyprus","Average population - males","404,182",""
"2010","Latvia","Population on 1 January - total ","2,120,504",""
"2010","Latvia","Population on 1 January - males","970,931",""
"2010","Latvia","Population on 1 January - females","1,149,573",""
"2010","Latvia","Average population - total","2,097,555",""
"2010","Latvia","Average population - males","959,435",""
"2010","Lithuania","Population on 1 January - total ","3,141,976",""
"2010","Lithuania","Population on 1 January - males","1,450,199",""
"2010","Lithuania","Population on 1 January - females","1,691,777",""
"2010","Lithuania","Average population - total","3,097,282",""
"2010","Lithuania","Average population - males","1,428,711",""
"2010","Luxembourg","Population on 1 January - total ","502,066",""
"2010","Luxembourg","Population on 1 January - males","249,406",""
"2010","Luxembourg","Population on 1 January - females","252,660",""
"2010","Luxembourg","Average population - total","506,953",""
"2010","Luxembourg","Average population - males","252,013",""
"2010","Hungary","Population on 1 January - total ","10,014,324",""
"2010","Hungary","Population on 1 January - males","4,756,900",""
"2010","Hungary","Population on 1 January - females","5,257,424",""
"2010","Hungary","Average population - total","10,000,023",""
"2010","Hungary","Average population - males","4,750,401",""
"2010","Malta","Population on 1 January - total ","414,027",""
"2010","Malta","Population on 1 January - males","206,203",""
"2010","Malta","Population on 1 January - females","207,824",""
"2010","Malta","Average population - total","414,508",""
"2010","Malta","Average population - males","206,304",""
"2010","Netherlands","Population on 1 January - total ","16,574,989",""
"2010","Netherlands","Population on 1 January - males","8,203,476",""
"2010","Netherlands","Population on 1 January - females","8,371,513",""
"2010","Netherlands","Average population - total","16,615,394",""
"2010","Netherlands","Average population - males","8,223,479",""
"2010","Austria","Population on 1 January - total ","8,351,643",""
"2010","Austria","Population on 1 January - males","4,066,201",""
"2010","Austria","Population on 1 January - females","4,285,442",""
"2010","Austria","Average population - total","8,363,404",""
"2010","Austria","Average population - males","4,072,536",""
"2010","Poland","Population on 1 January - total ","38,022,869","b"
"2010","Poland","Population on 1 January - males","18,412,237","b"
"2010","Poland","Population on 1 January - females","19,610,632","b"
"2010","Poland","Average population - total","38,042,794","b"
"2010","Poland","Average population - males","18,420,969","b"
"2010","Portugal","Population on 1 January - total ","10,573,479",""
"2010","Portugal","Population on 1 January - males","5,063,745",""
"2010","Portugal","Population on 1 January - females","5,509,734",""
"2010","Portugal","Average population - total","10,573,100",""
"2010","Portugal","Average population - males","5,058,644",""
"2010","Romania","Population on 1 January - total ","20,294,683",""
"2010","Romania","Population on 1 January - males","9,880,409",""
"2010","Romania","Population on 1 January - females","10,414,274",""
"2010","Romania","Average population - total","20,246,871",""
"2010","Romania","Average population - males","9,856,679",""
"2010","Slovenia","Population on 1 January - total ","2,046,976",""
"2010","Slovenia","Population on 1 January - males","1,014,107",""
"2010","Slovenia","Population on 1 January - females","1,032,869",""
"2010","Slovenia","Average population - total","2,048,583",""
"2010","Slovenia","Average population - males","1,014,335",""
"2010","Slovakia","Population on 1 January - total ","5,390,410",""
"2010","Slovakia","Population on 1 January - males","2,623,546",""
"2010","Slovakia","Population on 1 January - females","2,766,864",""
"2010","Slovakia","Average population - total","5,391,428",""
"2010","Slovakia","Average population - males","2,624,360",""
"2010","Finland","Population on 1 January - total ","5,351,427",""
"2010","Finland","Population on 1 January - males","2,625,067",""
"2010","Finland","Population on 1 January - females","2,726,360",""
"2010","Finland","Average population - total","5,363,352",""
"2010","Finland","Average population - males","2,631,742",""
"2010","Sweden","Population on 1 January - total ","9,340,682",""
"2010","Sweden","Population on 1 January - males","4,649,014",""
"2010","Sweden","Population on 1 January - females","4,691,668",""
"2010","Sweden","Average population - total","9,378,126",""
"2010","Sweden","Average population - males","4,669,629",""
"2010","United Kingdom","Population on 1 January - total ","62,510,197",""
"2010","United Kingdom","Population on 1 January - males","30,668,969",""
"2010","United Kingdom","Population on 1 January - females","31,841,228",""
"2010","United Kingdom","Average population - total","62,766,365",""
"2010","United Kingdom","Average population - males","30,810,230",""
"2010","Iceland","Population on 1 January - total ","317,630",""
"2010","Iceland","Population on 1 January - males","159,936",""
"2010","Iceland","Population on 1 January - females","157,694",""
"2010","Iceland","Average population - total","318,041",""
"2010","Iceland","Average population - males","159,971",""
"2010","Liechtenstein","Population on 1 January - total ","35,894",""
"2010","Liechtenstein","Population on 1 January - males","17,769",""
"2010","Liechtenstein","Population on 1 January - females","18,125",""
"2010","Liechtenstein","Average population - total","36,022",""
"2010","Liechtenstein","Average population - males","17,828",""
"2010","Norway","Population on 1 January - total ","4,858,199",""
"2010","Norway","Population on 1 January - males","2,426,752",""
"2010","Norway","Population on 1 January - females","2,431,447",""
"2010","Norway","Average population - total","4,889,252",""
"2010","Norway","Average population - males","2,443,801",""
